job_name,city,education,work_exp,company,salary_avg,data_source
京东物流JD YOUNG 实习生（计算机、数据、通信方向）,苏州,本科,经验不限,立即投递收藏,350,智联
计算机网络老师,佛山,本科,3-5年,立即投递收藏,7000,智联
计算机管理员/网络运维,徐州,大专,3-5年,立即投递收藏,7000,智联
计算机主板销售经理,上海,高中,经验不限,立即投递收藏,12500,智联
计算机类专职教师-软件工程学院,重庆,硕士,经验不限,立即投递收藏,7000,智联
2026届校招生（计算机类）,成都,本科,经验不限,立即投递收藏,7500,智联
2026实习生-交通运输、计算机类,青岛,本科,经验不限,立即投递收藏,190,智联
诚聘计算机&仓储管理专员,长沙,大专,1-3年,立即投递收藏,5500,智联
计算机运维工程师,乌鲁木齐,本科,经验不限,立即投递收藏,8000,智联
信息部实习生（计算机方向-有转正名额）-济南,济南,本科,经验不限,立即投递收藏,125,智联
计算机维修驻场工程师,北京,大专,1-3年,立即投递收藏,5500,智联
电子信息，通信工程，计算机专业工程师,石家庄,本科,经验不限,立即投递收藏,7500,智联
计算机网络工程师,烟台,本科,5-10年,立即投递收藏,8500,智联
计算机网络工程师,东莞,大专,1-3年,立即投递收藏,9500,智联
（双休）IT技术支持计算机,乌鲁木齐,高中,经验不限,立即投递收藏,8500,智联
计算机文员,杭州,本科,1-3年,立即投递收藏,7000,智联
计算机科学与技术（本科）（专科）教师,保定,硕士,经验不限,立即投递收藏,4500,智联
计算机维修工程师,苏州,大专,3-5年,立即投递收藏,6000,智联
计算机化系统验证专员,重庆,本科,3-5年,立即投递收藏,8500,智联
计算机运维工程师,武汉,学历不限,经验不限,立即投递收藏,6500,智联
计算机管理信息管理员,晋中,大专,3-5年,立即投递收藏,5500,智联
计算机管理员,济南,大专,经验不限,立即投递收藏,6000,智联
计算机网络技术专任教师,烟台,硕士,3-5年,立即投递收藏,9000,智联
计算机网络管理员 双休 包住宿,深圳,本科,3-5年,立即投递收藏,11500,智联
库管员兼计算机管理员,北京,中专/中技,1-3年,立即投递收藏,9000,智联
计算机助教,重庆,本科,经验不限,立即投递收藏,8000,智联
双休-售前技术支持（计算机系统集成）,成都,大专,1-3年,立即投递收藏,7500,智联
CNC（计算机数控机床）人员,日照,中专/中技,5-10年,立即投递收藏,6000,智联
车间计算机（明复乐）,广州,大专,经验不限,立即投递收藏,8000,智联
计算机管理员,杭州,大专,1-3年,立即投递收藏,1500,智联
专利代理人（电学/通信/计算机/机械）,银川,本科,1-3年,立即投递收藏,10500,智联
计算机博士,厦门,硕士,经验不限,立即投递收藏,22500,智联
计算机网络管理员,济南,本科,1-3年,立即投递收藏,4500,智联
计算机专业教师,北京,硕士,3-5年,立即投递收藏,14000,智联
计算机视觉算法工程师,北京,硕士,经验不限,立即投递收藏,390,智联
计算机编程前端开发工程师,濮阳,本科,1-3年,立即投递收藏,5000,智联
计算机硬件销售,深圳,学历不限,1-3年,立即投递收藏,15000,智联
计算机网络管理员-6个月临时岗位,合肥,大专,1-3年,立即投递收藏,4500,智联
计算机信息教师,邯郸,本科,经验不限,立即投递收藏,7000,智联
计算机网络工程师,南昌,大专,1-3年,立即投递收藏,9500,智联
客户经理——计算机转岗，【底薪7000】,北京,大专,1-3年,立即投递收藏,14000,智联
信息科学与技术学院 计算机科学与技术专业专任教师,大连,硕士,经验不限,立即投递收藏,7000,智联
计算机辅助药物设计,开封,硕士,3-5年,立即投递收藏,12000,智联
后端开发工程师,天津,本科,经验不限,立即投递收藏,10500,智联
计算机技术人员及办公设备维护员,宣城,学历不限,1-3年,立即投递收藏,9000,智联
计算机网络技术管培生,苏州,硕士,3-5年,立即投递收藏,12500,智联
计算机专业教师,广州,本科,1-3年,立即投递收藏,5500,智联
计算机技术与软件专业技术资格（中级、高级）,哈尔滨,本科,5-10年,立即投递收藏,9000,智联
计算机教师-兼职岗,北京,硕士,1-3年,立即投递收藏,400,智联
高中计算机教师【基石中学】,郑州,本科,经验不限,立即投递收藏,6500,智联
计算机硬件工程师,郑州,大专,经验不限,立即投递收藏,8000,智联
计算机硬件维护工程师,焦作,学历不限,3-5年,立即投递收藏,5000,智联
双语计算机老师,北京,硕士,3-5年,立即投递收藏,27500,智联
高级python爬虫工程师,石家庄,本科,3-5年,立即投递收藏,8500,智联
计算机管理员/网络运维,天津,本科,3-5年,立即投递收藏,5000,智联
计算机硬件维护工程师,揭阳,学历不限,经验不限,立即投递收藏,6000,智联
计算机网络工程师,贵阳,本科,3-5年,立即投递收藏,6500,智联
自动化/通信/电子/电学/物理/计算机类技术专利检索分析,广州,本科,经验不限,立即投递收藏,16000,智联
计算机管理员（兼保密工作）,沈阳,大专,3-5年,立即投递收藏,7000,智联
计算机程序开发工程师,苏州,本科,1-3年,立即投递收藏,7500,智联
计算机安全管理员（三员）,成都,大专,3-5年,立即投递收藏,6500,智联
电话销售（计算机硬件行业）,深圳,学历不限,5-10年,立即投递收藏,10500,智联
临沂沂河新区统计员/数据分析/财务管理/会计/计算机,临沂,本科,经验不限,立即投递收藏,3500,智联
保密办计算机安全管理员,北京,本科,1-3年,立即投递收藏,10000,智联
计算机硬件维护专员,广州,本科,1-3年,立即投递收藏,8500,智联
计算机技术支持工程师,深圳,大专,1-3年,立即投递收藏,9500,智联
计算机科学/人工智能工程师,哈尔滨,硕士,经验不限,立即投递收藏,9000,智联
计算机运维,珠海,本科,3-5年,立即投递收藏,12500,智联
专升本计算机老师,太原,硕士,1-3年,立即投递收藏,50000,智联
计算机网络工程师,长沙,大专,1-3年,立即投递收藏,9500,智联
计算机应用技术专业教师,泸州,硕士,经验不限,立即投递收藏,7000,智联
计算机网络技术,南京,本科,经验不限,立即投递收藏,7000,智联
计算机编程人员（AI智能体开发工程师）,潍坊,大专,1-3年,立即投递收藏,8500,智联
计算机化系统运维工程师,沧州,本科,3-5年,立即投递收藏,8000,智联
考研兼职老师（计算机/法硕）,太原,硕士,1-3年,立即投递收藏,135,智联
审计、会计、评估、销售、计算机、大数据人才,黄冈,本科,经验不限,立即投递收藏,6000,智联
计算机文员,北京,中专/中技,经验不限,立即投递收藏,5500,智联
计算机视觉算法工程师,苏州,本科,3-5年,立即投递收藏,15000,智联
2026校招-计算机、大数据类,青岛,本科,经验不限,立即投递收藏,11500,智联
AI化学工程师（计算机辅助化学设计）,重庆,硕士,经验不限,立即投递收藏,15000,智联
计算机硬件维护工程师,呼和浩特,大专,1-3年,立即投递收藏,8000,智联
小学讲师-AI课程产品架构师（计算机/人工智能背景）,济南,本科,经验不限,立即投递收藏,5000,智联
运维工程师（计算机、弱电智能化、会议视频）,南京,中专/中技,1-3年,立即投递收藏,6500,智联
计算机软件领域专利代理师 （软件与算法方向）,厦门,本科,1-3年,立即投递收藏,9000,智联
计算机及办公设备维护技术员；文员,四平,中专/中技,1-3年,立即投递收藏,4500,智联
车险-核保实习生（计算机类）,北京,本科,经验不限,立即投递收藏,130,智联
计算机及办公设备运维工程师,韶关,学历不限,1-3年,立即投递收藏,4000,智联
计算机销售-大客户经理,杭州,大专,1-3年,立即投递收藏,22500,智联
AP计算机科学老师,廊坊,本科,1-3年,立即投递收藏,19500,智联
计算机网络管理专员,上海,本科,1-3年,立即投递收藏,11000,智联
计算机安全管理网络安全管理（军密、集成、涉密）,北京,大专,3-5年,立即投递收藏,21000,智联
2026届校招计算机IT类专业应届毕业生,济南,本科,经验不限,立即投递收藏,10500,智联
计算机二级讲师,北京,本科,1-3年,立即投递收藏,16000,智联
计算机讲师,南昌,本科,5-10年,立即投递收藏,11500,智联
2026应届毕业生（管理类、计算机类）,哈尔滨,本科,经验不限,立即投递收藏,7000,智联
计算机硬件技术工程师,厦门,本科,1-3年,立即投递收藏,7000,智联
计算机维修驻场工程师,上海,中专/中技,1-3年,立即投递收藏,6500,智联
计算机硬件维护工程师,保定,大专,1-3年,立即投递收藏,4500,智联
计算机类/软件工程专业大学教师,哈尔滨,硕士,经验不限,立即投递收藏,7500,智联
计算机网络人员,郑州,本科,1-3年,立即投递收藏,8000,智联
IT运维专员（计算机维护方向）,天津,大专,经验不限,立即投递收藏,5500,智联
高中计算机教师,拉萨,大专,1-3年,立即投递收藏,6000,智联
市调、食品、计算机,上海,本科,经验不限,立即投递收藏,12000,智联
计算机专员,长沙,中专/中技,经验不限,立即投递收藏,12000,智联
计算机/人工智能老师,绍兴,本科,1-3年,立即投递收藏,9000,智联
计算机硬件工程师,济南,学历不限,3-5年,立即投递收藏,7500,智联
新媒体运营专员（计算机方向）,苏州,大专,经验不限,立即投递收藏,6000,智联
计算机辅助药物设计助理研究员,青岛,本科,1-3年,立即投递收藏,10000,智联
计算机教师（自动化）,昆明,硕士,1-3年,立即投递收藏,6500,智联
计算机管理员兼生产助理,烟台,本科,经验不限,立即投递收藏,5500,智联
计算机工作站销售,西安,大专,1-3年,立即投递收藏,7500,智联
计算机硬件工程师,石家庄,本科,经验不限,立即投递收藏,7500,智联
基础研究工程师（计算机、AI智能等相关专业）,长沙,硕士,经验不限,立即投递收藏,18000,智联
呼和浩特地区渠道经理（恒鼎计算机）,呼和浩特,大专,经验不限,立即投递收藏,6000,智联
计算机销售代表,苏州,大专,1年以下,立即投递收藏,10000,智联
计算机技术专任教师（中英双语教学）,大连,硕士,1-3年,立即投递收藏,6000,智联
计算机软件专业(VR 方向)实习生,北京,学历不限,经验不限,立即投递收藏,2500,智联
计算机教师,北京,硕士,经验不限,立即投递收藏,15000,智联
计算机硬件维护工程师和销售主管,洛阳,学历不限,1-3年,立即投递收藏,4500,智联
计算机硬件维护工程师,重庆,学历不限,经验不限,立即投递收藏,6500,智联
计算机硬件维护工程师,杭州,大专,1-3年,立即投递收藏,9500,智联
计算机硬件维护工程师,长春,本科,1-3年,立即投递收藏,6500,智联
人工智能计算机教师,天津,本科,3-5年,立即投递收藏,7500,智联
国际学校助教老师（计算机/物理/艺术与设计/商科/数学/经济学/生物/化学）,重庆,本科,经验不限,立即投递收藏,8000,智联
A-level专职计算机老师,青岛,硕士,经验不限,立即投递收藏,11500,智联
计算机技术支持,珠海,本科,3-5年,立即投递收藏,12500,智联
算法工程师（计算机视觉 / 图像方向）,太原,本科,经验不限,立即投递收藏,13500,智联
算法工程师（文档智能 / 计算机视觉方向）,广州,本科,3-5年,立即投递收藏,22500,智联
AI 算法研发工程师（无人车 / 计算机视觉方向）,保定,硕士,经验不限,立即投递收藏,21000,智联
计算机技术支持工程师,福州,高中,经验不限,立即投递收藏,10500,智联
计算机网络管理员,武汉,大专,1-3年,立即投递收藏,5500,智联
计算机网络管理员,长沙,大专,1-3年,立即投递收藏,5000,智联
信息技术 / 通信 / 计算机 / 物联网技术人员,长沙,本科,经验不限,立即投递收藏,7500,智联
计算机网络管理员,贵阳,大专,1-3年,立即投递收藏,6000,智联
计算机IT技术支持（包吃+五险）,杭州,中专/中技,经验不限,立即投递收藏,12500,智联
国际学校IB PYP小学计算机老师,武汉,本科,1-3年,立即投递收藏,18000,智联
计算机AI视觉软件设计工程师,郑州,本科,3-5年,立即投递收藏,9000,智联
计算机视觉算法工程师,咸阳,硕士,经验不限,立即投递收藏,15000,智联
计算机科学教师,北京,硕士,经验不限,立即投递收藏,12500,智联
